time,open,high,low,close,volume,trades,taker_buy
1780541640000,1.1841,1.1841,1.1829,1.1829,38.7,3,21.9
1780541700000,1.1834,1.184,1.1825,1.1829,649.0,7,39.1
1780541760000,1.1832,1.1832,1.1832,1.1832,5.6,1,5.6
1780541880000,1.181,1.181,1.1806,1.1806,2322.5,3,5.1
1780541940000,1.182,1.1821,1.182,1.1821,47.2,2,47.2
1780542060000,1.1825,1.1838,1.1825,1.1838,30.4,2,5.1
1780542120000,1.1877,1.1885,1.1877,1.1885,62.5,3,55.0
1780542180000,1.1892,1.1901,1.1892,1.1901,12.9,3,10.4
1780542240000,1.1913,1.1948,1.1913,1.1948,2329.9,12,2313.1
1780542300000,1.1937,1.1944,1.1929,1.1934,26.6,7,12.9
1780542360000,1.1919,1.1934,1.1919,1.1934,28.8,2,16.7
1780542420000,1.1954,1.1981,1.1954,1.1978,59.5,9,57.0
1780542480000,1.1972,1.1987,1.1964,1.1987,135.2,4,132.7
1780542540000,1.1983,1.1984,1.1977,1.1977,54.9,3,29.9
1780542600000,1.1992,1.2011,1.1992,1.2011,361.5,4,359.0
1780542660000,1.1993,1.1993,1.1992,1.1992,21.7,2,21.7
1780542720000,1.1985,1.1985,1.1977,1.1977,259.5,3,259.5
1780542900000,1.2024,1.204,1.2024,1.2032,24.6,5,7.5
1780542960000,1.2029,1.2037,1.2028,1.2035,346.4,4,9.4
1780543020000,1.2037,1.2051,1.2037,1.2037,38.3,3,13.4
1780543080000,1.2044,1.2044,1.2044,1.2044,174.2,2,174.2
1780543140000,1.2044,1.2044,1.2044,1.2044,2490.0,3,2490.0
1780543200000,1.2034,1.2034,1.203,1.203,910.1,2,910.1
1780543260000,1.2007,1.2007,1.2007,1.2007,12.4,1,0.0
