time,open,high,low,close,volume,trades,taker_buy
1781182080000,0.08476,0.08476,0.08476,0.08476,118.0,1,118.0
1781182200000,0.08472,0.08472,0.08472,0.08472,10808.0,1,0.0
1781182320000,0.08485,0.08486,0.08485,0.08486,2186.0,4,126.0
1781183940000,0.08492,0.08496,0.08492,0.08496,3408.0,4,0.0
1781184000000,0.08505,0.0851,0.08505,0.0851,70.0,2,35.0
1781184960000,0.08481,0.08481,0.08481,0.08481,941.0,1,0.0
1781185020000,0.08482,0.08483,0.08482,0.08483,1882.0,2,941.0
1781185500000,0.08502,0.08516,0.08502,0.08516,33505.0,3,22136.0
1781185680000,0.0851,0.0851,0.0851,0.0851,117.0,1,117.0
1781185800000,0.08508,0.0852,0.08508,0.0852,23340.0,3,23340.0
1781185860000,0.0852,0.0852,0.08514,0.08514,22087.0,2,0.0
1781185980000,0.08508,0.08511,0.08508,0.08511,22243.0,2,10972.0
1781186400000,0.08504,0.08504,0.08504,0.08504,11260.0,1,11260.0
1781186580000,0.08509,0.08509,0.08502,0.08502,11773.0,2,0.0
1781187000000,0.0848,0.0848,0.0848,0.0848,290.0,1,0.0
1781188440000,0.08496,0.08496,0.08496,0.08496,500.0,1,0.0
1781188620000,0.08512,0.08512,0.08512,0.08512,59.0,1,0.0
1781188740000,0.08501,0.08501,0.08501,0.08501,5180.0,1,0.0
1781189160000,0.0852,0.0852,0.0852,0.0852,290.0,1,290.0
1781189280000,0.08522,0.08522,0.08522,0.08522,77.0,1,77.0
1781189400000,0.08531,0.08536,0.08531,0.08536,70.0,2,35.0
1781189460000,0.08536,0.08536,0.08536,0.08536,79.0,1,79.0
1781190060000,0.0848,0.0848,0.08467,0.08467,1850.0,6,0.0
1781190420000,0.08476,0.08476,0.08476,0.08476,10928.0,1,10928.0
1781190720000,0.08492,0.08493,0.08492,0.08493,21871.0,2,11032.0
1781192580000,0.08494,0.08494,0.08494,0.08494,35.0,1,35.0
1781194620000,0.0851,0.0851,0.0851,0.0851,11670.0,1,0.0
1781194860000,0.08503,0.08503,0.08486,0.08486,23150.0,3,11377.0
1781194980000,0.08476,0.08476,0.08476,0.08476,1191.0,1,0.0
1781195040000,0.08477,0.08477,0.08477,0.08477,5855.0,1,5855.0
1781195100000,0.08477,0.08477,0.08472,0.08474,6433.0,3,5892.0
1781195220000,0.08474,0.08474,0.08474,0.08474,1101.0,1,1101.0
1781195460000,0.08472,0.08472,0.08472,0.08472,237.0,1,0.0
1781195580000,0.08467,0.08471,0.08467,0.08471,1029.0,2,0.0
1781195640000,0.08492,0.08492,0.08492,0.08492,11789.0,1,11789.0
1781196240000,0.08481,0.08481,0.08481,0.08481,35.0,1,35.0
1781196300000,0.08476,0.08476,0.08476,0.08476,11374.0,1,0.0
1781196540000,0.08473,0.08473,0.08473,0.08473,130.0,1,0.0
1781196780000,0.08478,0.08478,0.08478,0.08478,35.0,1,35.0
1781197260000,0.08478,0.08478,0.08478,0.08478,2849.0,1,2849.0
1781197380000,0.08468,0.08468,0.08461,0.08461,12314.0,2,0.0
1781198400000,0.08445,0.08445,0.08445,0.08445,361.0,1,0.0
1781198580000,0.08448,0.08448,0.08448,0.08448,38.0,1,0.0
1781198880000,0.0846,0.08508,0.0846,0.08506,36890.0,11,24911.0
1781198940000,0.08502,0.08542,0.08502,0.08542,42473.0,14,15470.0
1781199000000,0.08546,0.08571,0.08546,0.08554,27389.0,8,3746.0
1781199060000,0.08571,0.08585,0.08571,0.08584,14428.0,7,2975.0
1781199120000,0.08593,0.08612,0.08592,0.08612,46587.0,13,23681.0
1781199180000,0.0862,0.08623,0.08602,0.08602,24305.0,5,79.0
1781199240000,0.08595,0.08595,0.08595,0.08595,923.0,1,0.0
1781199300000,0.08609,0.08614,0.08597,0.08614,26151.0,5,10656.0
1781199360000,0.0861,0.0861,0.0861,0.0861,10712.0,1,0.0
1781199420000,0.08597,0.08597,0.08597,0.08597,222.0,1,0.0
1781199660000,0.08618,0.08618,0.08618,0.08618,318.0,1,0.0
1781199780000,0.08618,0.08618,0.08618,0.08618,1948.0,1,0.0
1781199900000,0.08625,0.08638,0.08625,0.08638,4126.0,2,4126.0
1781199960000,0.08632,0.08632,0.08626,0.08626,6162.0,2,0.0
1781200080000,0.08639,0.08647,0.08639,0.08647,11462.0,5,11428.0
1781200140000,0.08635,0.0868,0.08635,0.0868,45922.0,15,45643.0
1781200200000,0.08675,0.08679,0.08675,0.08679,1383.0,2,0.0
1781200260000,0.08672,0.08672,0.08672,0.08672,1729.0,1,1729.0
1781200320000,0.08677,0.08677,0.08676,0.08676,10754.0,2,0.0
1781200860000,0.08684,0.08685,0.08684,0.08685,80.0,2,80.0
1781201100000,0.08642,0.08642,0.08642,0.08642,471.0,2,0.0
1781201160000,0.08632,0.08632,0.08632,0.08632,57.0,1,0.0
1781201520000,0.08669,0.08669,0.08669,0.08669,22.0,1,22.0
1781201700000,0.08677,0.0868,0.08677,0.0868,25085.0,3,25085.0
1781202000000,0.08675,0.08675,0.08673,0.08673,11346.0,2,0.0
1781202120000,0.08661,0.08661,0.08634,0.08634,22399.0,10,0.0
1781202180000,0.08638,0.08639,0.08638,0.08639,3556.0,4,0.0
1781202240000,0.08631,0.08638,0.08631,0.08638,24396.0,2,23930.0
1781202540000,0.08641,0.08641,0.08641,0.08641,11491.0,1,0.0
1781202600000,0.08637,0.08637,0.08637,0.08637,4647.0,1,0.0
1781202840000,0.08647,0.08647,0.08647,0.08647,23887.0,1,23887.0
1781204820000,0.08634,0.08634,0.08634,0.08634,34.0,1,34.0
1781204880000,0.08625,0.08625,0.08623,0.08623,2035.0,3,231.0
1781205180000,0.08633,0.08633,0.08633,0.08633,138.0,1,138.0
1781205420000,0.08647,0.08647,0.08647,0.08647,138.0,3,0.0
1781205480000,0.08643,0.08643,0.08643,0.08643,69.0,1,0.0
1781205540000,0.08644,0.08644,0.08644,0.08644,69.0,1,69.0
1781205600000,0.08654,0.08654,0.08654,0.08654,11503.0,1,11503.0
1781205660000,0.0865,0.0865,0.0865,0.0865,11556.0,1,0.0
1781205840000,0.08666,0.08671,0.08666,0.08671,102.0,2,34.0
1781206020000,0.08676,0.08677,0.08671,0.08671,20740.0,6,18236.0
1781206200000,0.08668,0.08705,0.08668,0.08705,46585.0,11,35117.0
1781206260000,0.08701,0.08701,0.08701,0.08701,8569.0,1,0.0
1781206320000,0.08694,0.08694,0.08694,0.08694,1094.0,1,0.0
1781206440000,0.08698,0.08698,0.08698,0.08698,2152.0,1,0.0
1781206800000,0.08685,0.08685,0.08685,0.08685,10683.0,1,0.0
1781208000000,0.08649,0.08649,0.08649,0.08649,138.0,1,0.0
1781208060000,0.08652,0.08658,0.08652,0.08658,11266.0,2,11266.0
1781208360000,0.08659,0.08659,0.08659,0.08659,34.0,1,34.0
1781208420000,0.0866,0.08661,0.08659,0.08659,2554.0,3,2538.0
1781208780000,0.08647,0.08647,0.08647,0.08647,1281.0,21,0.0
1781208840000,0.08646,0.08649,0.08646,0.08649,1489.0,3,60.0
1781209140000,0.08648,0.08648,0.08648,0.08648,15.0,1,15.0
