time,open,high,low,close,volume,trades,taker_buy
1780563300000,63595.11,63648.34,63595.11,63648.34,0.03636,4,0.0
1780563480000,63710.28,63710.28,63710.28,63710.28,0.00174,1,0.00174
1780563600000,63618.27,63618.27,63601.55,63601.55,0.00424,2,0.00263
1780563660000,63537.37,63537.37,63537.37,63537.37,0.0003,1,0.0
1780563720000,63525.41,63525.41,63518.77,63518.77,0.01413,3,0.0
1780563780000,63484.26,63484.26,63466.37,63466.37,0.0034,2,0.0
1780563960000,63425.41,63434.86,63415.02,63415.02,0.11028,5,0.00165
1780564020000,63325.41,63325.41,63324.87,63324.87,0.02555,2,0.0
1780564080000,63322.8,63322.8,63322.8,63322.8,0.0002,1,0.0002
1780564200000,63425.41,63425.41,63339.37,63339.37,0.01104,2,0.0007
1780564260000,63325.41,63325.41,63325.41,63325.41,0.0007,1,0.0
1780564320000,63342.91,63342.91,63223.38,63223.38,0.07088,8,0.00169
1780564380000,63297.94,63325.41,63297.94,63325.41,0.00235,2,0.0007
1780564440000,63379.69,63379.69,63379.69,63379.69,0.00166,1,0.0
1780564500000,63291.41,63291.41,63225.41,63225.41,0.00078,2,8e-05
1780564560000,63200.0,63216.85,63187.0,63216.85,0.00795,4,0.00524
1780564620000,63240.22,63247.04,63197.08,63197.08,0.01212,5,0.01004
1780564680000,63213.85,63213.85,63134.07,63134.07,0.01271,5,0.00176
1780564740000,63125.41,63125.41,63121.93,63121.93,0.00127,2,0.0
1780564800000,63141.3,63180.15,63122.62,63122.62,0.12891,7,0.11085
1780564860000,63147.9,63151.66,63103.15,63151.66,0.29127,11,0.00015
1780564920000,63153.48,63153.48,63088.47,63088.47,0.00259,2,0.0
1780564980000,63063.06,63104.08,63054.64,63085.54,0.02904,16,0.01545
1780565040000,63042.81,63042.81,63025.41,63025.41,0.00197,2,0.0
1780565100000,63045.26,63052.1,62981.33,62981.33,1.95256,22,0.01026
1780565160000,62950.06,62950.06,62935.31,62935.31,0.04111,2,0.04093
1780565220000,62928.07,62938.68,62863.87,62938.68,0.05652,11,0.02342
1780565280000,63042.69,63042.69,62983.07,62983.07,0.06474,2,0.02955
1780565340000,62842.96,62842.96,62842.96,62842.96,0.02989,1,0.0
1780565400000,62816.23,62816.23,62753.91,62753.91,0.00533,5,0.00027
1780565460000,62740.2,62740.2,62726.82,62726.82,0.00275,4,8e-05
1780565520000,62826.41,62826.41,62826.41,62826.41,0.00248,1,0.00248
1780565580000,62917.77,62917.77,62914.49,62914.49,0.1997,4,0.02911
1780565640000,62865.5,62981.33,62865.5,62981.33,0.13564,23,0.04608
1780565700000,62968.41,62970.12,62956.84,62956.84,0.0159,3,0.0003
1780565760000,62989.05,62989.05,62828.26,62833.12,0.04243,10,0.01544
1780565820000,62829.84,62868.59,62829.84,62868.59,0.06383,3,0.06379
1780565880000,62931.81,62931.81,62931.81,62931.81,2e-05,1,2e-05
1780566000000,62928.72,62932.42,62928.72,62932.42,0.00029,2,0.00029
1780566060000,62879.62,62879.62,62879.62,62879.62,0.00127,1,0.00127
1780566300000,62954.85,63134.07,62954.85,63134.07,0.03484,4,0.03484
1780566360000,63061.06,63127.55,63061.06,63127.55,0.03166,2,0.0
1780566420000,63075.26,63075.26,63026.38,63047.94,0.01362,6,0.01021
1780566480000,63040.35,63059.66,63005.24,63015.05,0.01172,7,0.00589
1780566540000,63036.93,63036.93,63036.93,63036.93,0.00146,1,0.0
1780566600000,63082.28,63082.28,63036.93,63036.93,0.00186,2,0.00023
1780566720000,63036.93,63057.56,63022.1,63022.11,0.33363,15,0.00733
1780566780000,63002.81,63002.81,63002.81,63002.81,0.01584,1,0.01584
1780566960000,63125.41,63125.41,63125.41,63125.41,0.0007,1,0.0007
1780567020000,63159.46,63159.46,63159.46,63159.46,3e-05,1,3e-05
1780567080000,63188.06,63196.07,63170.18,63194.75,0.01214,4,0.00179
1780567140000,63223.27,63225.41,63195.3,63225.41,0.00345,4,0.00324
1780567380000,63195.18,63195.18,63195.18,63195.18,0.00162,1,0.0
1780567440000,63125.41,63125.41,63025.41,63025.41,0.00187,3,0.00047
1780567500000,63048.44,63048.44,63042.88,63042.88,0.02448,3,0.00317
1780567560000,63010.92,63010.92,62981.33,62981.33,0.00215,2,0.0004
